Id,SalePrice
1461,123137.0
1462,159971.0
1463,185675.0
1464,200490.0
1465,189886.0
1466,173835.0
1467,175705.0
1468,165129.0
1469,190692.0
1470,123368.0
1471,188883.0
1472,95496.0
1473,95300.0
1474,146197.0
1475,115134.0
1476,363325.0
1477,250127.0
1478,284086.0
1479,289121.0
1480,571987.9
1481,326114.0
1482,206854.0
1483,173413.0
1484,162759.0
1485,183916.0
1486,194466.0
1487,337195.0
1488,243979.0
1489,202314.0
1490,236895.0
1491,191943.0
1492,93684.0
1493,187568.0
1494,291109.0
1495,288382.0
1496,238901.0
1497,181996.0
1498,164440.0
1499,161325.0
1500,155907.0
1501,177944.0
1502,144516.0
1503,307351.0
1504,239744.0
1505,227728.0
1506,187702.0
1507,252621.0
1508,200005.0
1509,160221.0
1510,146677.0
1511,147143.0
1512,172292.0
1513,149025.0
1514,162764.0
1515,189299.0
1516,150494.0
1517,167101.0
1518,129393.0
1519,219216.0
1520,132858.0
1521,137383.0
1522,174712.0
1523,115269.0
1524,126556.0
1525,124658.0
1526,114154.0
1527,101528.0
1528,136121.0
1529,153252.0
1530,180552.0
1531,97352.0
1532,94554.0
1533,145876.0
1534,122001.0
1535,148148.0
1536,106244.0
1537,61080.0
1538,159659.0
1539,188905.0
1540,91112.0
1541,143203.0
1542,140599.0
1543,198386.0
1544,82991.0
1545,111939.0
1546,130468.0
1547,133286.0
1548,138362.0
1549,116514.0
1550,137089.0
1551,107809.0
1552,142459.0
1553,153960.0
1554,119749.0
1555,166229.0
1556,81362.0
1557,102100.0
1558,97212.0
1559,79170.0
1560,126238.0
1561,139454.0
1562,130696.0
1563,123691.0
1564,154141.0
1565,149392.0
1566,242242.0
1567,76059.0
1568,232055.0
1569,132288.0
1570,137889.0
1571,116365.0
1572,145288.0
1573,240588.0
1574,119725.0
1575,228931.0
1576,248003.0
1577,188358.0
1578,141128.0
1579,144554.0
1580,192227.0
1581,156578.0
1582,126849.0
1583,313410.0
1584,223827.0
1585,138712.0
1586,64143.0
1587,100039.0
1588,153196.0
1589,98240.0
1590,133893.0
1591,93869.0
1592,116542.0
1593,124235.0
1594,135124.0
1595,106577.0
1596,234533.0
1597,190886.0
1598,211634.0
1599,166708.0
1600,163401.0
1601,60969.0
1602,113838.0
1603,84745.0
1604,263891.0
1605,242645.0
1606,169387.0
1607,167203.0
1608,217761.0
1609,186040.0
1610,153184.0
1611,139083.0
1612,170351.0
1613,168813.0
1614,126491.0
1615,89094.0
1616,76808.0
1617,91307.0
1618,127027.0
1619,141302.0
1620,164967.0
1621,136156.0
1622,141167.0
1623,277266.0
1624,210409.0
1625,120672.0
1626,167040.0
1627,191457.0
1628,280386.0
1629,178670.0
1630,352263.0
1631,218752.0
1632,235768.0
1633,171877.0
1634,184914.0
1635,175007.0
1636,151847.0
1637,206739.0
1638,183844.0
1639,184984.0
1640,257966.0
1641,179379.0
1642,234507.0
1643,216948.0
1644,232561.0
1645,203776.0
1646,162675.0
1647,160687.0
1648,129036.0
1649,141572.0
1650,113329.0
1651,123261.0
1652,95723.0
1653,100418.0
1654,144078.0
1655,141383.0
1656,142300.0
1657,148861.0
1658,144245.0
1659,124863.0
1660,156216.0
1661,454582.0
1662,409757.0
1663,385094.0
1664,574121.9
1665,309099.0
1666,326234.0
1667,388730.0
1668,333389.0
1669,299123.0
1670,343273.0
1671,256678.0
1672,468218.0
1673,292976.0
1674,241280.0
1675,189878.0
1676,191049.0
1677,220567.0
1678,550638.0
1679,397378.0
1680,338839.0
1681,248685.0
1682,306576.0
1683,177921.0
1684,170821.0
1685,171537.0
1686,167800.0
1687,167882.0
1688,186425.0
1689,195436.0
1690,192864.0
1691,181584.0
1692,264325.0
1693,166258.0
1694,181693.0
1695,164647.0
1696,272682.0
1697,170870.0
1698,348513.0
1699,307993.0
1700,247789.0
