Id,SalePrice
1461,123414.0
1462,160184.0
1463,187279.0
1464,200041.0
1465,187395.0
1466,173573.0
1467,176532.0
1468,165093.0
1469,189030.0
1470,124094.0
1471,189215.0
1472,95210.0
1473,94468.0
1474,146357.0
1475,114596.0
1476,363987.0
1477,250401.0
1478,287652.0
1479,286432.0
1480,573401.4
1481,327190.0
1482,207665.0
1483,173106.0
1484,162891.0
1485,183913.0
1486,194663.0
1487,335828.0
1488,244552.0
1489,201400.0
1490,238671.0
1491,190947.0
1492,91764.0
1493,187529.0
1494,289269.0
1495,285613.0
1496,240891.0
1497,182267.0
1498,164607.0
1499,160884.0
1500,155853.0
1501,177338.0
1502,143901.0
1503,309707.0
1504,241475.0
1505,226124.0
1506,186753.0
1507,253524.0
1508,198605.0
1509,159634.0
1510,146292.0
1511,147681.0
1512,171433.0
1513,148558.0
1514,163209.0
1515,188544.0
1516,150979.0
1517,166568.0
1518,128792.0
1519,218106.0
1520,132122.0
1521,137361.0
1522,174247.0
1523,115014.0
1524,125997.0
1525,124217.0
1526,114177.0
1527,103210.0
1528,136104.0
1529,152829.0
1530,179829.0
1531,98099.0
1532,94348.0
1533,145889.0
1534,120204.0
1535,148202.0
1536,106545.0
1537,60143.0
1538,160731.0
1539,189434.0
1540,90871.0
1541,142873.0
1542,140784.0
1543,199049.0
1544,84475.0
1545,111041.0
1546,130323.0
1547,134062.0
1548,137659.0
1549,116416.0
1550,137257.0
1551,109562.0
1552,143384.0
1553,154950.0
1554,120759.0
1555,166095.0
1556,81534.0
1557,103803.0
1558,95634.0
1559,79778.0
1560,126120.0
1561,140776.0
1562,130789.0
1563,123693.0
1564,153521.0
1565,149192.0
1566,241741.0
1567,79694.0
1568,229116.0
1569,131894.0
1570,137747.0
1571,116762.0
1572,145790.0
1573,239409.0
1574,119811.0
1575,227357.0
1576,246547.0
1577,188954.0
1578,141688.0
1579,144434.0
1580,189957.0
1581,155448.0
1582,127869.0
1583,313118.0
1584,221004.0
1585,138643.0
1586,64922.0
1587,100140.0
1588,152535.0
1589,96995.0
1590,133093.0
1591,93259.0
1592,117218.0
1593,124526.0
1594,137076.0
1595,107634.0
1596,235617.0
1597,192052.0
1598,212497.0
1599,166831.0
1600,164329.0
1601,61756.0
1602,114116.0
1603,85391.0
1604,264187.0
1605,241963.0
1606,169230.0
1607,167401.0
1608,216177.0
1609,186010.0
1610,153736.0
1611,138149.0
1612,169452.0
1613,167950.0
1614,124999.0
1615,89129.0
1616,79296.0
1617,90885.0
1618,127404.0
1619,141519.0
1620,164221.0
1621,134639.0
1622,140542.0
1623,273840.0
1624,209981.0
1625,121306.0
1626,166870.0
1627,192096.0
1628,279282.0
1629,180001.0
1630,352982.0
1631,217484.0
1632,236723.0
1633,172052.0
1634,186738.0
1635,175147.0
1636,153026.0
1637,205925.0
1638,183327.0
1639,183564.0
1640,257483.0
1641,179256.0
1642,233576.0
1643,215550.0
1644,234879.0
1645,202758.0
1646,162238.0
1647,161281.0
1648,129994.0
1649,141455.0
1650,113957.0
1651,122986.0
1652,95493.0
1653,99624.0
1654,143180.0
1655,140898.0
1656,142326.0
1657,149194.0
1658,144025.0
1659,125089.0
1660,156088.0
1661,458220.0
1662,409582.0
1663,387184.0
1664,576826.8
1665,307399.0
1666,325782.0
1667,391069.0
1668,332351.0
1669,299843.0
1670,345179.0
1671,256438.0
1672,467243.0
1673,291003.0
1674,242532.0
1675,192205.0
1676,191535.0
1677,221586.0
1678,545358.0
1679,401054.0
1680,339651.0
1681,246881.0
1682,306199.0
1683,177307.0
1684,171289.0
1685,172069.0
1686,167984.0
1687,167352.0
1688,186807.0
1689,195366.0
1690,192431.0
1691,181275.0
1692,264144.0
1693,165410.0
1694,181351.0
1695,164359.0
1696,274857.0
1697,170833.0
1698,348973.0
1699,307397.0
1700,248030.0
1701,268627.0
1702,248996.0
1703,249755.0
1704,284312.0
1705,237707.0
1706,447631.0
1707,216056.0
1708,208094.0
1709,269488.0
1710,217757.0
1711,268570.0
1712,265139.0
1713,274468.0
1714,221439.0
1715,206304.0
1716,181900.0
1717,171192.0
1718,134660.0
1719,203115.0
1720,237541.0
1721,163327.0
1722,125136.0
1723,157498.0
1724,211827.0
1725,238226.0
1726,182126.0
1727,156565.0
1728,169445.0
1729,166020.0
1730,158103.0
1731,123322.0
1732,130147.0
1733,119593.0
1734,127391.0
1735,125598.0
1736,113637.0
1737,315943.0
1738,237130.0
1739,254521.0
1740,223338.0
1741,194714.0
1742,173903.0
1743,171824.0
1744,321474.0
1745,218485.0
1746,177925.0
1747,213927.0
1748,223563.0
1749,149557.0
1750,128211.0
1751,239839.0
1752,120965.0
1753,147227.0
1754,194266.0
1755,170309.0
1756,131569.0
1757,122824.0
1758,144101.0
1759,158852.0
1760,165301.0
1761,144143.0
1762,185034.0
1763,171943.0
1764,117455.0
1765,154855.0
1766,180005.0
1767,223268.0
1768,143552.0
1769,173312.0
1770,149701.0
1771,126792.0
1772,133955.0
1773,130462.0
1774,140908.0
1775,140905.0
1776,122993.0
1777,110651.0
1778,137460.0
1779,120030.0
1780,174117.0
1781,128134.0
1782,90770.0
1783,143781.0
1784,112555.0
1785,120714.0
1786,135917.0
1787,158353.0
1788,56530.0
1789,93471.0
1790,77927.0
1791,177234.0
1792,163701.0
1793,126731.0
1794,150581.0
1795,135353.0
1796,128356.0
1797,115145.0
1798,122948.0
1799,112338.0
1800,129981.0
1801,128795.0
1802,122808.0
1803,144943.0
1804,139107.0
1805,134544.0
1806,121153.0
1807,125839.0
1808,119381.0
1809,121877.0
1810,146682.0
1811,95867.0
1812,95226.0
1813,125980.0
1814,93969.0
1815,42520.17
1816,96529.0
1817,108637.0
1818,146630.0
1819,126661.0
1820,59309.0
1821,108707.0
1822,148949.0
1823,37739.24
1824,129131.0
1825,143102.0
1826,103173.0
1827,99018.0
1828,135942.0
1829,116096.0
1830,148097.0
1831,146729.0
1832,73625.0
1833,138595.0
1834,119375.0
1835,125995.0
1836,127016.0
1837,85583.0
1838,127978.0
1839,93972.0
1840,164811.0
1841,149734.0
1842,86690.0
1843,132064.0
1844,135566.0
1845,143979.0
1846,155006.0
1847,162842.0
1848,41315.12
1849,107682.0
1850,118473.0
1851,152358.0
1852,121935.0
1853,131962.0
1854,170361.0
1855,144386.0
1856,220671.0
1857,144005.0
1858,139627.0
1859,117503.0
1860,149131.0
1861,117300.0
1862,312783.0
1863,297622.0
1864,298445.0
1865,347710.0
1866,339519.0
1867,229060.0
1868,298565.0
1869,204935.0
1870,227263.0
1871,252982.0
1872,170645.0
1873,240564.0
1874,147180.0
1875,197896.0
1876,199469.0
1877,209669.0
1878,208108.0
1879,130468.0
1880,134672.0
1881,236678.0
1882,250685.0
1883,186574.0
1884,207500.0
1885,245228.0
1886,295291.0
1887,210289.0
1888,273728.0
1889,164032.0
1890,120602.0
1891,131507.0
1892,98766.0
1893,131094.0
1894,126635.0
1895,135946.0
1896,124487.0
1897,115160.0
1898,115603.0
1899,150462.0
1900,150823.0
1901,170829.0
1902,148852.0
1903,212595.0
1904,149904.0
1905,198448.0
1906,158959.0
1907,205090.0
1908,110724.0
1909,128915.0
1910,118140.0
1911,218095.0
1912,316025.0
1913,143440.0
1914,69025.0
1915,319252.0
1916,59128.0
1917,250323.0
1918,142699.0
1919,169450.0
1920,148744.0
1921,409124.0
1922,317345.0
1923,222075.0
1924,229338.0
1925,192847.0
1926,405182.0
1927,132682.0
1928,156447.0
1929,128534.0
1930,131237.0
1931,140779.0
1932,137236.0
1933,189047.0
1934,181178.0
1935,171289.0
1936,195593.0
1937,182066.0
1938,174722.0
1939,238425.0
1940,184120.0
1941,173667.0
1942,181939.0
1943,209046.0
1944,371904.0
1945,402295.0
1946,138941.0
1947,322678.0
1948,181271.0
1949,243871.0
1950,185054.0
1951,241064.0
1952,207257.0
1953,170845.0
1954,179819.0
1955,131937.0
1956,303342.0
1957,156738.0
1958,312547.0
1959,141536.0
1960,114192.0
1961,123367.0
1962,95575.0
1963,106446.0
1964,111330.0
1965,143150.0
1966,139135.0
1967,293315.0
1968,443591.0
1969,401522.0
1970,458196.0
1971,520664.10000000003
1972,387088.0
1973,256183.0
1974,327500.0
1975,584393.7000000001
1976,269605.0
1977,356767.0
1978,363170.0
1979,331891.0
1980,202487.0
1981,352140.0
1982,217896.0
1983,204949.0
1984,165374.0
1985,222885.0
1986,211871.0
1987,180697.0
1988,175294.0
1989,190464.0
1990,212607.0
1991,235236.0
1992,216627.0
1993,166798.0
1994,235129.0
1995,184140.0
1996,247423.0
1997,306569.0
1998,330824.0
1999,266183.0
2000,315079.0
2001,272626.0
2002,248219.0
2003,264368.0
2004,290812.0
2005,219440.0
2006,224960.0
2007,248343.0
2008,222260.0
2009,196667.0
2010,189430.0
2011,141569.0
2012,172719.0
2013,179916.0
2014,182416.0
2015,202928.0
2016,192141.0
2017,193951.0
2018,121413.0
2019,137789.0
2020,106841.0
2021,101786.0
2022,184978.0
2023,143736.0
2024,253459.0
2025,356308.0
2026,175104.0
2027,158186.0
2028,148026.0
2029,171602.0
2030,268792.0
2031,237829.0
2032,251622.0
2033,257076.0
2034,170447.0
2035,223523.0
2036,194276.0
2037,200268.0
2038,306551.0
2039,226514.0
2040,293647.0
2041,301170.0
2042,208063.0
2043,176444.0
2044,173426.0
2045,212626.0
2046,142112.0
2047,145273.0
2048,141349.0
2049,136919.0
2050,173161.0
2051,105192.0
2052,124767.0
2053,145803.0
2054,89179.0
2055,156814.0
2056,140633.0
2057,112991.0
2058,214405.0
2059,133147.0
2060,174786.0
2061,173806.0
2062,131081.0
2063,116900.0
2064,143254.0
2065,117377.0
2066,158081.0
2067,113124.0
2068,140509.0
2069,89163.0
2070,116287.0
2071,94923.0
2072,130602.0
2073,133822.0
2074,181723.0
2075,146255.0
2076,120246.0
2077,157882.0
2078,130300.0
2079,131037.0
2080,118513.0
2081,125661.0
2082,122648.0
2083,144817.0
2084,112186.0
2085,120548.0
2086,116098.0
2087,122319.0
2088,97758.0
2089,77298.0
2090,124393.0
2091,115242.0
2092,123998.0
2093,116570.0
2094,107262.0
2095,149106.0
2096,79174.0
2097,96337.0
2098,147652.0
2099,39999.19
2100,68643.0
2101,119222.0
2102,120318.0
2103,105328.0
2104,136567.0
2105,129127.0
2106,63727.0
2107,203512.0
2108,116857.0
2109,114404.0
2110,130332.0
2111,134466.0
2112,140639.0
2113,121667.0
2114,119001.0
2115,160637.0
2116,115433.0
2117,153098.0
2118,124929.0
2119,112023.0
2120,110897.0
2121,89199.0
2122,116062.0
2123,82507.0
2124,158660.0
2125,129034.0
2126,149626.0
2127,156124.0
2128,121249.0
2129,90613.0
2130,140328.0
2131,134532.0
2132,115202.0
2133,118864.0
2134,123989.0
2135,90010.0
2136,76870.0
2137,109501.0
2138,130579.0
2139,151118.0
2140,143174.0
2141,154061.0
2142,127407.0
2143,145340.0
2144,116226.0
2145,138715.0
2146,170257.0
2147,136714.0
2148,132511.0
2149,146594.0
2150,227862.0
2151,115616.0
2152,171068.0
2153,167808.0
2154,107261.0
2155,140924.0
2156,261296.0
2157,229747.0
2158,236148.0
2159,204871.0
2160,175714.0
2161,238202.0
2162,374650.0
2163,361192.0
2164,246511.0
2165,206634.0
2166,151427.0
2167,220020.0
2168,199007.0
2169,196671.0
2170,218489.0
2171,157505.0
2172,131051.0
2173,170970.0
2174,226856.0
2175,296856.0
2176,322973.0
2177,241291.0
2178,211582.0
2179,139710.0
2180,225001.0
2181,189123.0
2182,219182.0
2183,188264.0
2184,120353.0
2185,125373.0
2186,147778.0
2187,150473.0
2188,152736.0
2189,249925.0
2190,83072.0
2191,82690.0
2192,93702.0
2193,108713.0
2194,102855.0
2195,108833.0
2196,93657.0
2197,114138.0
2198,160699.0
2199,182887.0
2200,154558.0
2201,140596.0
2202,221340.0
2203,138524.0
2204,179715.0
2205,119759.0
2206,148774.0
2207,214646.0
2208,260957.0
2209,247085.0
2210,119261.0
2211,114454.0
2212,120337.0
2213,102974.0
2214,130288.0
2215,97842.0
2216,150189.0
2217,61645.0
2218,86619.0
2219,82633.0
2220,82614.0
2221,321195.0
2222,280695.0
2223,295184.0
2224,209386.0
2225,121569.0
2226,185880.0
2227,196291.0
2228,265223.0
2229,253281.0
2230,155466.0
2231,214346.0
2232,187623.0
2233,174422.0
2234,241531.0
2235,217757.0
2236,256770.0
2237,334452.0
2238,201717.0
2239,107734.0
2240,159127.0
2241,155797.0
2242,121078.0
2243,127972.0
2244,102104.0
2245,102410.0
2246,139103.0
2247,113295.0
2248,127103.0
2249,120525.0
2250,131617.0
2251,98470.0
2252,175974.0
2253,154082.0
2254,178160.0
2255,187063.0
2256,177106.0
2257,210743.0
2258,160949.0
2259,177765.0
2260,156939.0
2261,187003.0
2262,204762.0
2263,379810.0
2264,559280.7000000001
2265,170334.0
2266,309579.0
2267,377476.0
2268,421490.0
2269,149628.0
2270,189486.0
2271,214876.0
2272,194704.0
2273,164404.0
2274,182353.0
2275,168436.0
2276,195991.0
2277,183905.0
2278,146136.0
2279,128633.0
2280,116921.0
2281,168554.0
2282,186908.0
2283,103812.0
2284,113394.0
2285,141598.0
2286,123917.0
2287,362816.0
2288,276870.0
2289,386287.0
2290,547214.8
2291,323588.0
2292,517840.4
2293,552379.3
2294,419837.0
2295,557579.0
2296,288629.0
2297,330419.0
2298,340443.0
2299,365674.0
2300,340473.0
2301,305242.0
2302,247831.0
2303,236730.0
2304,248121.0
2305,187387.0
2306,183764.0
2307,195422.0
2308,222894.0
2309,288623.0
2310,208147.0
2311,195119.0
2312,178535.0
2313,172811.0
2314,170832.0
2315,177738.0
2316,189615.0
2317,185361.0
2318,178447.0
2319,179120.0
2320,180935.0
2321,234586.0
2322,174252.0
2323,189897.0
2324,176468.0
2325,213412.0
2326,173061.0
2327,205544.0
2328,227297.0
2329,187170.0
2330,181370.0
2331,349922.0
2332,404515.0
2333,315839.0
2334,255055.0
2335,274799.0
2336,325832.0
2337,205996.0
2338,280382.0
2339,226456.0
2340,418442.0
2341,225768.0
2342,235473.0
2343,228311.0
2344,226197.0
2345,238372.0
2346,210674.0
2347,202561.0
2348,240942.0
2349,180954.0
2350,311672.0
2351,261563.0
2352,254426.0
