Id,SalePrice
1461,124622.0
1462,160297.0
1463,188992.0
1464,200888.0
1465,188954.0
1466,173156.0
1467,176744.0
1468,165685.0
1469,191182.0
1470,124101.0
1471,187935.0
1472,95112.0
1473,95216.0
1474,146381.0
1475,113900.0
1476,365650.0
1477,250684.0
1478,286554.0
1479,289850.0
1480,574792.9
1481,324586.0
1482,205868.0
1483,172435.0
1484,162750.0
1485,183341.0
1486,193852.0
1487,337818.0
1488,242599.0
1489,204296.0
1490,237052.0
1491,191211.0
1492,94931.0
1493,186645.0
1494,291847.0
1495,287417.0
1496,241825.0
1497,180783.0
1498,167036.0
1499,162628.0
1500,156917.0
1501,178020.0
1502,142163.0
1503,305693.0
1504,240178.0
1505,226457.0
1506,186711.0
1507,249735.0
1508,198070.0
1509,161219.0
1510,147079.0
1511,147204.0
1512,171562.0
1513,149963.0
1514,164216.0
1515,186732.0
1516,149266.0
1517,167454.0
1518,129631.0
1519,218757.0
1520,131825.0
1521,135737.0
1522,174989.0
1523,115947.0
1524,127122.0
1525,124400.0
1526,114277.0
1527,102271.0
1528,136234.0
1529,153063.0
1530,181003.0
1531,98766.0
1532,94639.0
1533,146876.0
1534,120582.0
1535,148107.0
1536,106009.0
1537,60286.0
1538,159771.0
1539,189603.0
1540,90288.0
1541,142848.0
1542,142267.0
1543,203538.0
1544,82517.0
1545,112084.0
1546,130801.0
1547,133508.0
1548,138488.0
1549,116776.0
1550,138024.0
1551,106260.0
1552,144479.0
1553,154362.0
1554,120713.0
1555,166591.0
1556,80079.0
1557,104908.0
1558,98639.0
1559,74196.0
1560,126937.0
1561,139857.0
1562,131054.0
1563,123506.0
1564,152747.0
1565,150672.0
1566,243544.0
1567,77563.0
1568,233094.0
1569,133546.0
1570,137451.0
1571,114250.0
1572,145459.0
1573,241537.0
1574,120661.0
1575,232204.0
1576,241333.0
1577,189060.0
1578,141519.0
1579,144328.0
1580,189995.0
1581,153521.0
1582,128228.0
1583,313438.0
1584,221451.0
1585,139377.0
1586,63576.0
1587,100863.0
1588,152883.0
1589,97071.0
1590,132433.0
1591,94661.0
1592,115461.0
1593,123448.0
1594,138376.0
1595,109898.0
1596,232386.0
1597,189345.0
1598,211491.0
1599,164614.0
1600,161851.0
1601,60657.0
1602,115157.0
1603,81679.0
1604,263551.0
1605,243026.0
1606,167776.0
1607,160796.0
1608,217318.0
1609,185211.0
1610,153169.0
1611,138874.0
1612,169076.0
1613,168165.0
1614,126432.0
1615,88489.0
1616,76313.0
1617,90114.0
1618,129083.0
1619,143700.0
1620,163867.0
1621,134716.0
1622,139903.0
1623,274604.0
1624,207588.0
1625,120650.0
1626,166165.0
1627,192621.0
1628,278098.0
1629,181268.0
1630,355765.0
1631,220164.0
1632,237958.0
1633,172504.0
1634,184890.0
1635,174598.0
1636,151597.0
1637,204604.0
1638,182354.0
1639,183405.0
1640,254958.0
1641,180198.0
1642,236214.0
1643,217488.0
1644,232435.0
1645,201388.0
1646,161320.0
1647,160206.0
1648,130217.0
1649,140524.0
1650,113657.0
1651,122861.0
1652,96440.0
1653,97120.0
1654,143226.0
1655,141656.0
1656,143465.0
1657,148404.0
1658,143964.0
1659,124804.0
1660,155685.0
1661,461495.0
1662,409918.0
1663,384974.0
1664,576919.2000000001
1665,306907.0
1666,327088.0
1667,391964.0
1668,333759.0
1669,297815.0
1670,344614.0
1671,258669.0
1672,513648.30000000005
1673,293419.0
1674,243469.0
1675,193353.0
1676,191154.0
1677,222984.0
1678,553550.8
1679,401425.0
1680,339887.0
1681,246076.0
1682,307079.0
1683,177338.0
1684,170205.0
1685,171653.0
1686,167790.0
1687,167781.0
1688,186361.0
1689,194170.0
1690,191692.0
1691,180472.0
1692,263383.0
1693,166892.0
1694,181467.0
1695,165828.0
1696,277315.0
1697,170780.0
1698,349786.0
1699,310233.0
1700,249467.0
1701,269300.0
1702,249520.0
1703,250356.0
1704,283876.0
1705,233580.0
1706,440489.0
1707,218820.0
